regionCode,regionName,UtlaCode,UtlaName,LtlaCode,LtlaName,areaCode,areaName,areaType,date,newCasesBySpecimenDateRollingRate,newCasesBySpecimenDateRollingSum
E12000002,North West,E08000009,Trafford,E08000009,Trafford,E02001264,Trafford Park East & Sevenways,msoa,2020-12-12,211.4,18
E12000002,North West,E08000009,Trafford,E08000009,Trafford,E02001265,Flixton & Moorside,msoa,2020-12-12,136.2,11
E12000002,North West,E08000009,Trafford,E08000009,Trafford,E02001266,Lostock & Stretford Meadows,msoa,2020-12-12,86.7,6
E12000002,North West,E08000009,Trafford,E08000009,Trafford,E02001267,Urmston East,msoa,2020-12-12,95.3,7
E12000002,North West,E08000009,Trafford,E08000009,Trafford,E02001268,Urmston West,msoa,2020-12-12,145,10
E12000002,North West,E08000009,Trafford,E08000009,Trafford,E02001269,Stretford East,msoa,2020-12-12,118.9,10
E12000002,North West,E08000009,Trafford,E08000009,Trafford,E02001270,Sale North,msoa,2020-12-12,81.5,7
E12000002,North West,E08000009,Trafford,E08000009,Trafford,E02001271,Ashton upon Mersey North,msoa,2020-12-12,61.5,4
E12000002,North West,E08000009,Trafford,E08000009,Trafford,E02001273,Sale Central,msoa,2020-12-12,106.4,11
E12000002,North West,E08000009,Trafford,E08000009,Trafford,E02001274,Ashton upon Mersey South,msoa,2020-12-12,98.5,8
E12000002,North West,E08000009,Trafford,E08000009,Trafford,E02001275,Partington,msoa,2020-12-12,117.4,10
E12000002,North West,E08000009,Trafford,E08000009,Trafford,E02001276,Sale Moor,msoa,2020-12-12,217.4,18
E12000002,North West,E08000009,Trafford,E08000009,Trafford,E02001277,Broadheath & Firsway,msoa,2020-12-12,144.5,14
E12000002,North West,E08000009,Trafford,E08000009,Trafford,E02001278,West Timperley,msoa,2020-12-12,68.6,6
E12000002,North West,E08000009,Trafford,E08000009,Trafford,E02001279,Timperley North,msoa,2020-12-12,200.1,17
E12000002,North West,E08000009,Trafford,E08000009,Trafford,E02001280,Timperley East,msoa,2020-12-12,71,6
E12000002,North West,E08000009,Trafford,E08000009,Trafford,E02001282,Altrincham East,msoa,2020-12-12,87.7,9
E12000002,North West,E08000009,Trafford,E08000009,Trafford,E02001283,"Altrincham West, Dunham & Warburton",msoa,2020-12-12,51.1,5
E12000002,North West,E08000009,Trafford,E08000009,Trafford,E02001284,Hale,msoa,2020-12-12,94.6,8
E12000002,North West,E08000009,Trafford,E08000009,Trafford,E02001285,Bowdon,msoa,2020-12-12,87.4,7
E12000002,North West,E08000009,Trafford,E08000009,Trafford,E02001286,Hale Barns,msoa,2020-12-12,264.1,22
E12000002,North West,E08000009,Trafford,E08000009,Trafford,E02001259,Old Trafford,msoa,2020-12-05,208.8,24
E12000002,North West,E08000009,Trafford,E08000009,Trafford,E02001260,Trafford Park West & Kingsway Park,msoa,2020-12-05,182.7,14
E12000002,North West,E08000009,Trafford,E08000009,Trafford,E02001261,Gorse Hill,msoa,2020-12-05,104.6,9
E12000002,North West,E08000009,Trafford,E08000009,Trafford,E02001262,Firswood,msoa,2020-12-05,137.7,12
E12000002,North West,E08000009,Trafford,E08000009,Trafford,E02001263,Davyhulme,msoa,2020-12-05,119.7,10
E12000002,North West,E08000009,Trafford,E08000009,Trafford,E02001264,Trafford Park East & Sevenways,msoa,2020-12-05,47,4
E12000002,North West,E08000009,Trafford,E08000009,Trafford,E02001265,Flixton & Moorside,msoa,2020-12-05,123.8,10
E12000002,North West,E08000009,Trafford,E08000009,Trafford,E02001266,Lostock & Stretford Meadows,msoa,2020-12-05,57.8,4
E12000002,North West,E08000009,Trafford,E08000009,Trafford,E02001267,Urmston East,msoa,2020-12-05,81.7,6
E12000002,North West,E08000009,Trafford,E08000009,Trafford,E02001268,Urmston West,msoa,2020-12-05,174,12
E12000002,North West,E08000009,Trafford,E08000009,Trafford,E02001269,Stretford East,msoa,2020-12-05,83.2,7
E12000002,North West,E08000009,Trafford,E08000009,Trafford,E02001270,Sale North,msoa,2020-12-05,46.6,4
E12000002,North West,E08000009,Trafford,E08000009,Trafford,E02001271,Ashton upon Mersey North,msoa,2020-12-05,46.1,3
E12000002,North West,E08000009,Trafford,E08000009,Trafford,E02001272,Sale East,msoa,2020-12-05,84.2,7
E12000002,North West,E08000009,Trafford,E08000009,Trafford,E02001273,Sale Central,msoa,2020-12-05,87,9
E12000002,North West,E08000009,Trafford,E08000009,Trafford,E02001274,Ashton upon Mersey South,msoa,2020-12-05,86.2,7
E12000002,North West,E08000009,Trafford,E08000009,Trafford,E02001275,Partington,msoa,2020-12-05,94,8
E12000002,North West,E08000009,Trafford,E08000009,Trafford,E02001276,Sale Moor,msoa,2020-12-05,84.6,7
E12000002,North West,E08000009,Trafford,E08000009,Trafford,E02001277,Broadheath & Firsway,msoa,2020-12-05,92.9,9
E12000002,North West,E08000009,Trafford,E08000009,Trafford,E02001278,West Timperley,msoa,2020-12-05,57.1,5
E12000002,North West,E08000009,Trafford,E08000009,Trafford,E02001279,Timperley North,msoa,2020-12-05,58.9,5
E12000002,North West,E08000009,Trafford,E08000009,Trafford,E02001280,Timperley East,msoa,2020-12-05,47.4,4
E12000002,North West,E08000009,Trafford,E08000009,Trafford,E02001281,Timperley South,msoa,2020-12-05,52.1,4
E12000002,North West,E08000009,Trafford,E08000009,Trafford,E02001282,Altrincham East,msoa,2020-12-05,87.7,9
E12000002,North West,E08000009,Trafford,E08000009,Trafford,E02001284,Hale,msoa,2020-12-05,35.5,3
E12000002,North West,E08000009,Trafford,E08000009,Trafford,E02001285,Bowdon,msoa,2020-12-05,49.9,4
E12000002,North West,E08000009,Trafford,E08000009,Trafford,E02001286,Hale Barns,msoa,2020-12-05,60,5
E12000002,North West,E08000009,Trafford,E08000009,Trafford,E02001259,Old Trafford,msoa,2020-11-28,182.7,21
E12000002,North West,E08000009,Trafford,E08000009,Trafford,E02001260,Trafford Park West & Kingsway Park,msoa,2020-11-28,91.3,7
E12000002,North West,E08000009,Trafford,E08000009,Trafford,E02001261,Gorse Hill,msoa,2020-11-28,104.6,9
E12000002,North West,E08000009,Trafford,E08000009,Trafford,E02001262,Firswood,msoa,2020-11-28,137.7,12
E12000002,North West,E08000009,Trafford,E08000009,Trafford,E02001263,Davyhulme,msoa,2020-11-28,59.9,5
E12000002,North West,E08000009,Trafford,E08000009,Trafford,E02001264,Trafford Park East & Sevenways,msoa,2020-11-28,152.7,13
E12000002,North West,E08000009,Trafford,E08000009,Trafford,E02001265,Flixton & Moorside,msoa,2020-11-28,247.6,20
E12000002,North West,E08000009,Trafford,E08000009,Trafford,E02001266,Lostock & Stretford Meadows,msoa,2020-11-28,115.6,8
E12000002,North West,E08000009,Trafford,E08000009,Trafford,E02001267,Urmston East,msoa,2020-11-28,108.9,8
E12000002,North West,E08000009,Trafford,E08000009,Trafford,E02001268,Urmston West,msoa,2020-11-28,159.5,11
E12000002,North West,E08000009,Trafford,E08000009,Trafford,E02001269,Stretford East,msoa,2020-11-28,47.6,4
E12000002,North West,E08000009,Trafford,E08000009,Trafford,E02001270,Sale North,msoa,2020-11-28,58.2,5
E12000002,North West,E08000009,Trafford,E08000009,Trafford,E02001271,Ashton upon Mersey North,msoa,2020-11-28,122.9,8
E12000002,North West,E08000009,Trafford,E08000009,Trafford,E02001272,Sale East,msoa,2020-11-28,132.3,11
E12000002,North West,E08000009,Trafford,E08000009,Trafford,E02001273,Sale Central,msoa,2020-11-28,116,12
E12000002,North West,E08000009,Trafford,E08000009,Trafford,E02001274,Ashton upon Mersey South,msoa,2020-11-28,123.2,10
E12000002,North West,E08000009,Trafford,E08000009,Trafford,E02001275,Partington,msoa,2020-11-28,94,8
E12000002,North West,E08000009,Trafford,E08000009,Trafford,E02001276,Sale Moor,msoa,2020-11-28,169.1,14
E12000002,North West,E08000009,Trafford,E08000009,Trafford,E02001277,Broadheath & Firsway,msoa,2020-11-28,144.5,14
E12000002,North West,E08000009,Trafford,E08000009,Trafford,E02001278,West Timperley,msoa,2020-11-28,80,7
E12000002,North West,E08000009,Trafford,E08000009,Trafford,E02001279,Timperley North,msoa,2020-11-28,47.1,4
E12000002,North West,E08000009,Trafford,E08000009,Trafford,E02001280,Timperley East,msoa,2020-11-28,165.8,14
E12000002,North West,E08000009,Trafford,E08000009,Trafford,E02001281,Timperley South,msoa,2020-11-28,91.2,7
E12000002,North West,E08000009,Trafford,E08000009,Trafford,E02001282,Altrincham East,msoa,2020-11-28,136.4,14
E12000002,North West,E08000009,Trafford,E08000009,Trafford,E02001283,"Altrincham West, Dunham & Warburton",msoa,2020-11-28,112.3,11
E12000002,North West,E08000009,Trafford,E08000009,Trafford,E02001284,Hale,msoa,2020-11-28,106.5,9
E12000002,North West,E08000009,Trafford,E08000009,Trafford,E02001285,Bowdon,msoa,2020-11-28,162.3,13
E12000002,North West,E08000009,Trafford,E08000009,Trafford,E02001286,Hale Barns,msoa,2020-11-28,180.1,15
E12000002,North West,E08000009,Trafford,E08000009,Trafford,E02001259,Old Trafford,msoa,2020-11-21,261,30
E12000002,North West,E08000009,Trafford,E08000009,Trafford,E02001260,Trafford Park West & Kingsway Park,msoa,2020-11-21,182.7,14
E12000002,North West,E08000009,Trafford,E08000009,Trafford,E02001261,Gorse Hill,msoa,2020-11-21,185.9,16
E12000002,North West,E08000009,Trafford,E08000009,Trafford,E02001262,Firswood,msoa,2020-11-21,263.9,23
E12000002,North West,E08000009,Trafford,E08000009,Trafford,E02001263,Davyhulme,msoa,2020-11-21,131.7,11
E12000002,North West,E08000009,Trafford,E08000009,Trafford,E02001264,Trafford Park East & Sevenways,msoa,2020-11-21,258.4,22
E12000002,North West,E08000009,Trafford,E08000009,Trafford,E02001265,Flixton & Moorside,msoa,2020-11-21,272.4,22
E12000002,North West,E08000009,Trafford,E08000009,Trafford,E02001266,Lostock & Stretford Meadows,msoa,2020-11-21,216.7,15
E12000002,North West,E08000009,Trafford,E08000009,Trafford,E02001267,Urmston East,msoa,2020-11-21,95.3,7
E12000002,North West,E08000009,Trafford,E08000009,Trafford,E02001268,Urmston West,msoa,2020-11-21,145,10
E12000002,North West,E08000009,Trafford,E08000009,Trafford,E02001269,Stretford East,msoa,2020-11-21,71.3,6
E12000002,North West,E08000009,Trafford,E08000009,Trafford,E02001270,Sale North,msoa,2020-11-21,151.3,13
E12000002,North West,E08000009,Trafford,E08000009,Trafford,E02001271,Ashton upon Mersey North,msoa,2020-11-21,107.6,7
E12000002,North West,E08000009,Trafford,E08000009,Trafford,E02001272,Sale East,msoa,2020-11-21,192.5,16
E12000002,North West,E08000009,Trafford,E08000009,Trafford,E02001273,Sale Central,msoa,2020-11-21,77.3,8
E12000002,North West,E08000009,Trafford,E08000009,Trafford,E02001274,Ashton upon Mersey South,msoa,2020-11-21,147.8,12
E12000002,North West,E08000009,Trafford,E08000009,Trafford,E02001275,Partington,msoa,2020-11-21,94,8
E12000002,North West,E08000009,Trafford,E08000009,Trafford,E02001276,Sale Moor,msoa,2020-11-21,229.5,19
E12000002,North West,E08000009,Trafford,E08000009,Trafford,E02001277,Broadheath & Firsway,msoa,2020-11-21,206.5,20
E12000002,North West,E08000009,Trafford,E08000009,Trafford,E02001278,West Timperley,msoa,2020-11-21,137.1,12
E12000002,North West,E08000009,Trafford,E08000009,Trafford,E02001279,Timperley North,msoa,2020-11-21,117.7,10
E12000002,North West,E08000009,Trafford,E08000009,Trafford,E02001280,Timperley East,msoa,2020-11-21,142.1,12
E12000002,North West,E08000009,Trafford,E08000009,Trafford,E02001281,Timperley South,msoa,2020-11-21,156.4,12
E12000002,North West,E08000009,Trafford,E08000009,Trafford,E02001282,Altrincham East,msoa,2020-11-21,97.4,10
E12000002,North West,E08000009,Trafford,E08000009,Trafford,E02001283,"Altrincham West, Dunham & Warburton",msoa,2020-11-21,102.1,10
E12000002,North West,E08000009,Trafford,E08000009,Trafford,E02001284,Hale,msoa,2020-11-21,106.5,9
E12000002,North West,E08000009,Trafford,E08000009,Trafford,E02001285,Bowdon,msoa,2020-11-21,299.6,24
E12000002,North West,E08000009,Trafford,E08000009,Trafford,E02001286,Hale Barns,msoa,2020-11-21,564.2,47
E12000002,North West,E08000009,Trafford,E08000009,Trafford,E02001259,Old Trafford,msoa,2020-11-14,469.8,54
E12000002,North West,E08000009,Trafford,E08000009,Trafford,E02001260,Trafford Park West & Kingsway Park,msoa,2020-11-14,313.2,24
E12000002,North West,E08000009,Trafford,E08000009,Trafford,E02001261,Gorse Hill,msoa,2020-11-14,383.5,33
E12000002,North West,E08000009,Trafford,E08000009,Trafford,E02001262,Firswood,msoa,2020-11-14,424.5,37
E12000002,North West,E08000009,Trafford,E08000009,Trafford,E02001263,Davyhulme,msoa,2020-11-14,275.3,23
E12000002,North West,E08000009,Trafford,E08000009,Trafford,E02001264,Trafford Park East & Sevenways,msoa,2020-11-14,422.9,36
E12000002,North West,E08000009,Trafford,E08000009,Trafford,E02001265,Flixton & Moorside,msoa,2020-11-14,359,29
E12000002,North West,E08000009,Trafford,E08000009,Trafford,E02001266,Lostock & Stretford Meadows,msoa,2020-11-14,505.6,35
E12000002,North West,E08000009,Trafford,E08000009,Trafford,E02001267,Urmston East,msoa,2020-11-14,326.6,24
E12000002,North West,E08000009,Trafford,E08000009,Trafford,E02001268,Urmston West,msoa,2020-11-14,304.4,21
E12000002,North West,E08000009,Trafford,E08000009,Trafford,E02001269,Stretford East,msoa,2020-11-14,392.3,33
E12000002,North West,E08000009,Trafford,E08000009,Trafford,E02001270,Sale North,msoa,2020-11-14,372.5,32
E12000002,North West,E08000009,Trafford,E08000009,Trafford,E02001271,Ashton upon Mersey North,msoa,2020-11-14,307.3,20
E12000002,North West,E08000009,Trafford,E08000009,Trafford,E02001272,Sale East,msoa,2020-11-14,300.7,25
E12000002,North West,E08000009,Trafford,E08000009,Trafford,E02001273,Sale Central,msoa,2020-11-14,241.7,25
E12000002,North West,E08000009,Trafford,E08000009,Trafford,E02001274,Ashton upon Mersey South,msoa,2020-11-14,283.3,23
E12000002,North West,E08000009,Trafford,E08000009,Trafford,E02001275,Partington,msoa,2020-11-14,246.6,21
E12000002,North West,E08000009,Trafford,E08000009,Trafford,E02001276,Sale Moor,msoa,2020-11-14,422.8,35
E12000002,North West,E08000009,Trafford,E08000009,Trafford,E02001277,Broadheath & Firsway,msoa,2020-11-14,247.8,24
E12000002,North West,E08000009,Trafford,E08000009,Trafford,E02001278,West Timperley,msoa,2020-11-14,205.7,18
E12000002,North West,E08000009,Trafford,E08000009,Trafford,E02001279,Timperley North,msoa,2020-11-14,200.1,17
E12000002,North West,E08000009,Trafford,E08000009,Trafford,E02001280,Timperley East,msoa,2020-11-14,367.1,31
E12000002,North West,E08000009,Trafford,E08000009,Trafford,E02001281,Timperley South,msoa,2020-11-14,286.6,22
E12000002,North West,E08000009,Trafford,E08000009,Trafford,E02001282,Altrincham East,msoa,2020-11-14,272.7,28
E12000002,North West,E08000009,Trafford,E08000009,Trafford,E02001283,"Altrincham West, Dunham & Warburton",msoa,2020-11-14,469.8,46
E12000002,North West,E08000009,Trafford,E08000009,Trafford,E02001284,Hale,msoa,2020-11-14,378.5,32
E12000002,North West,E08000009,Trafford,E08000009,Trafford,E02001285,Bowdon,msoa,2020-11-14,536.8,43
E12000002,North West,E08000009,Trafford,E08000009,Trafford,E02001286,Hale Barns,msoa,2020-11-14,420.2,35
E12000002,North West,E08000009,Trafford,E08000009,Trafford,E02001259,Old Trafford,msoa,2020-11-07,548.1,63
E12000002,North West,E08000009,Trafford,E08000009,Trafford,E02001260,Trafford Park West & Kingsway Park,msoa,2020-11-07,326.2,25
E12000002,North West,E08000009,Trafford,E08000009,Trafford,E02001261,Gorse Hill,msoa,2020-11-07,406.7,35
E12000002,North West,E08000009,Trafford,E08000009,Trafford,E02001262,Firswood,msoa,2020-11-07,470.4,41
E12000002,North West,E08000009,Trafford,E08000009,Trafford,E02001263,Davyhulme,msoa,2020-11-07,359.1,30
E12000002,North West,E08000009,Trafford,E08000009,Trafford,E02001264,Trafford Park East & Sevenways,msoa,2020-11-07,293.7,25
E12000002,North West,E08000009,Trafford,E08000009,Trafford,E02001265,Flixton & Moorside,msoa,2020-11-07,532.4,43
E12000002,North West,E08000009,Trafford,E08000009,Trafford,E02001266,Lostock & Stretford Meadows,msoa,2020-11-07,635.6,44
E12000002,North West,E08000009,Trafford,E08000009,Trafford,E02001267,Urmston East,msoa,2020-11-07,612.4,45
E12000002,North West,E08000009,Trafford,E08000009,Trafford,E02001268,Urmston West,msoa,2020-11-07,420.4,29
E12000002,North West,E08000009,Trafford,E08000009,Trafford,E02001269,Stretford East,msoa,2020-11-07,487.5,41
E12000002,North West,E08000009,Trafford,E08000009,Trafford,E02001270,Sale North,msoa,2020-11-07,325.9,28
E12000002,North West,E08000009,Trafford,E08000009,Trafford,E02001271,Ashton upon Mersey North,msoa,2020-11-07,230.5,15
E12000002,North West,E08000009,Trafford,E08000009,Trafford,E02001272,Sale East,msoa,2020-11-07,240.6,20
E12000002,North West,E08000009,Trafford,E08000009,Trafford,E02001273,Sale Central,msoa,2020-11-07,396.4,41
E12000002,North West,E08000009,Trafford,E08000009,Trafford,E02001274,Ashton upon Mersey South,msoa,2020-11-07,381.8,31
E12000002,North West,E08000009,Trafford,E08000009,Trafford,E02001275,Partington,msoa,2020-11-07,399.3,34
E12000002,North West,E08000009,Trafford,E08000009,Trafford,E02001276,Sale Moor,msoa,2020-11-07,374.5,31
E12000002,North West,E08000009,Trafford,E08000009,Trafford,E02001277,Broadheath & Firsway,msoa,2020-11-07,423.2,41
E12000002,North West,E08000009,Trafford,E08000009,Trafford,E02001278,West Timperley,msoa,2020-11-07,228.5,20
E12000002,North West,E08000009,Trafford,E08000009,Trafford,E02001279,Timperley North,msoa,2020-11-07,259,22
E12000002,North West,E08000009,Trafford,E08000009,Trafford,E02001280,Timperley East,msoa,2020-11-07,402.6,34
E12000002,North West,E08000009,Trafford,E08000009,Trafford,E02001281,Timperley South,msoa,2020-11-07,469.1,36
E12000002,North West,E08000009,Trafford,E08000009,Trafford,E02001282,Altrincham East,msoa,2020-11-07,438.3,45
E12000002,North West,E08000009,Trafford,E08000009,Trafford,E02001283,"Altrincham West, Dunham & Warburton",msoa,2020-11-07,204.2,20
E12000002,North West,E08000009,Trafford,E08000009,Trafford,E02001284,Hale,msoa,2020-11-07,319.4,27
E12000002,North West,E08000009,Trafford,E08000009,Trafford,E02001285,Bowdon,msoa,2020-11-07,449.4,36
E12000002,North West,E08000009,Trafford,E08000009,Trafford,E02001286,Hale Barns,msoa,2020-11-07,564.2,47
E12000002,North West,E08000009,Trafford,E08000009,Trafford,E02001259,Old Trafford,msoa,2020-10-31,443.7,51
E12000002,North West,E08000009,Trafford,E08000009,Trafford,E02001260,Trafford Park West & Kingsway Park,msoa,2020-10-31,469.7,36
E12000002,North West,E08000009,Trafford,E08000009,Trafford,E02001261,Gorse Hill,msoa,2020-10-31,429.9,37
E12000002,North West,E08000009,Trafford,E08000009,Trafford,E02001262,Firswood,msoa,2020-10-31,367.1,32
E12000002,North West,E08000009,Trafford,E08000009,Trafford,E02001263,Davyhulme,msoa,2020-10-31,395,33
E12000002,North West,E08000009,Trafford,E08000009,Trafford,E02001264,Trafford Park East & Sevenways,msoa,2020-10-31,587.3,50
E12000002,North West,E08000009,Trafford,E08000009,Trafford,E02001265,Flixton & Moorside,msoa,2020-10-31,569.5,46
E12000002,North West,E08000009,Trafford,E08000009,Trafford,E02001266,Lostock & Stretford Meadows,msoa,2020-10-31,390,27
E12000002,North West,E08000009,Trafford,E08000009,Trafford,E02001267,Urmston East,msoa,2020-10-31,530.8,39
E12000002,North West,E08000009,Trafford,E08000009,Trafford,E02001268,Urmston West,msoa,2020-10-31,579.9,40
E12000002,North West,E08000009,Trafford,E08000009,Trafford,E02001269,Stretford East,msoa,2020-10-31,439.9,37
E12000002,North West,E08000009,Trafford,E08000009,Trafford,E02001270,Sale North,msoa,2020-10-31,314.3,27
E12000002,North West,E08000009,Trafford,E08000009,Trafford,E02001271,Ashton upon Mersey North,msoa,2020-10-31,430.2,28
E12000002,North West,E08000009,Trafford,E08000009,Trafford,E02001272,Sale East,msoa,2020-10-31,216.5,18
E12000002,North West,E08000009,Trafford,E08000009,Trafford,E02001273,Sale Central,msoa,2020-10-31,425.4,44
E12000002,North West,E08000009,Trafford,E08000009,Trafford,E02001274,Ashton upon Mersey South,msoa,2020-10-31,234,19
E12000002,North West,E08000009,Trafford,E08000009,Trafford,E02001275,Partington,msoa,2020-10-31,387.6,33
E12000002,North West,E08000009,Trafford,E08000009,Trafford,E02001276,Sale Moor,msoa,2020-10-31,471.1,39
E12000002,North West,E08000009,Trafford,E08000009,Trafford,E02001277,Broadheath & Firsway,msoa,2020-10-31,216.8,21
E12000002,North West,E08000009,Trafford,E08000009,Trafford,E02001278,West Timperley,msoa,2020-10-31,262.8,23
E12000002,North West,E08000009,Trafford,E08000009,Trafford,E02001279,Timperley North,msoa,2020-10-31,412,35
E12000002,North West,E08000009,Trafford,E08000009,Trafford,E02001280,Timperley East,msoa,2020-10-31,343.4,29
E12000002,North West,E08000009,Trafford,E08000009,Trafford,E02001281,Timperley South,msoa,2020-10-31,234.5,18
E12000002,North West,E08000009,Trafford,E08000009,Trafford,E02001282,Altrincham East,msoa,2020-10-31,399.4,41
E12000002,North West,E08000009,Trafford,E08000009,Trafford,E02001283,"Altrincham West, Dunham & Warburton",msoa,2020-10-31,377.9,37
E12000002,North West,E08000009,Trafford,E08000009,Trafford,E02001284,Hale,msoa,2020-10-31,414,35
E12000002,North West,E08000009,Trafford,E08000009,Trafford,E02001285,Bowdon,msoa,2020-10-31,299.6,24
E12000002,North West,E08000009,Trafford,E08000009,Trafford,E02001286,Hale Barns,msoa,2020-10-31,324.1,27
E12000002,North West,E08000009,Trafford,E08000009,Trafford,E02001259,Old Trafford,msoa,2020-10-24,522,60
E12000002,North West,E08000009,Trafford,E08000009,Trafford,E02001260,Trafford Park West & Kingsway Park,msoa,2020-10-24,482.8,37
E12000002,North West,E08000009,Trafford,E08000009,Trafford,E02001261,Gorse Hill,msoa,2020-10-24,348.6,30
E12000002,North West,E08000009,Trafford,E08000009,Trafford,E02001262,Firswood,msoa,2020-10-24,585.1,51
E12000002,North West,E08000009,Trafford,E08000009,Trafford,E02001263,Davyhulme,msoa,2020-10-24,407,34
E12000002,North West,E08000009,Trafford,E08000009,Trafford,E02001264,Trafford Park East & Sevenways,msoa,2020-10-24,587.3,50
E12000002,North West,E08000009,Trafford,E08000009,Trafford,E02001265,Flixton & Moorside,msoa,2020-10-24,433.3,35
E12000002,North West,E08000009,Trafford,E08000009,Trafford,E02001266,Lostock & Stretford Meadows,msoa,2020-10-24,505.6,35
E12000002,North West,E08000009,Trafford,E08000009,Trafford,E02001267,Urmston East,msoa,2020-10-24,680.5,50
E12000002,North West,E08000009,Trafford,E08000009,Trafford,E02001268,Urmston West,msoa,2020-10-24,478.4,33
E12000002,North West,E08000009,Trafford,E08000009,Trafford,E02001269,Stretford East,msoa,2020-10-24,463.7,39
E12000002,North West,E08000009,Trafford,E08000009,Trafford,E02001270,Sale North,msoa,2020-10-24,372.5,32
E12000002,North West,E08000009,Trafford,E08000009,Trafford,E02001271,Ashton upon Mersey North,msoa,2020-10-24,399.5,26
E12000002,North West,E08000009,Trafford,E08000009,Trafford,E02001272,Sale East,msoa,2020-10-24,505.2,42
E12000002,North West,E08000009,Trafford,E08000009,Trafford,E02001273,Sale Central,msoa,2020-10-24,357.7,37
E12000002,North West,E08000009,Trafford,E08000009,Trafford,E02001274,Ashton upon Mersey South,msoa,2020-10-24,443.4,36
E12000002,North West,E08000009,Trafford,E08000009,Trafford,E02001275,Partington,msoa,2020-10-24,610.7,52
E12000002,North West,E08000009,Trafford,E08000009,Trafford,E02001276,Sale Moor,msoa,2020-10-24,217.4,18
E12000002,North West,E08000009,Trafford,E08000009,Trafford,E02001277,Broadheath & Firsway,msoa,2020-10-24,289,28
E12000002,North West,E08000009,Trafford,E08000009,Trafford,E02001278,West Timperley,msoa,2020-10-24,422.8,37
E12000002,North West,E08000009,Trafford,E08000009,Trafford,E02001279,Timperley North,msoa,2020-10-24,306.1,26
E12000002,North West,E08000009,Trafford,E08000009,Trafford,E02001280,Timperley East,msoa,2020-10-24,414.4,35
E12000002,North West,E08000009,Trafford,E08000009,Trafford,E02001281,Timperley South,msoa,2020-10-24,430,33
E12000002,North West,E08000009,Trafford,E08000009,Trafford,E02001282,Altrincham East,msoa,2020-10-24,292.2,30
E12000002,North West,E08000009,Trafford,E08000009,Trafford,E02001283,"Altrincham West, Dunham & Warburton",msoa,2020-10-24,326.8,32
E12000002,North West,E08000009,Trafford,E08000009,Trafford,E02001284,Hale,msoa,2020-10-24,283.9,24
E12000002,North West,E08000009,Trafford,E08000009,Trafford,E02001285,Bowdon,msoa,2020-10-24,549.2,44
E12000002,North West,E08000009,Trafford,E08000009,Trafford,E02001286,Hale Barns,msoa,2020-10-24,492.2,41
E12000002,North West,E08000009,Trafford,E08000009,Trafford,E02001259,Old Trafford,msoa,2020-10-17,574.2,66
E12000002,North West,E08000009,Trafford,E08000009,Trafford,E02001260,Trafford Park West & Kingsway Park,msoa,2020-10-17,182.7,14
E12000002,North West,E08000009,Trafford,E08000009,Trafford,E02001261,Gorse Hill,msoa,2020-10-17,302.1,26
E12000002,North West,E08000009,Trafford,E08000009,Trafford,E02001262,Firswood,msoa,2020-10-17,367.1,32
E12000002,North West,E08000009,Trafford,E08000009,Trafford,E02001263,Davyhulme,msoa,2020-10-17,191.5,16
E12000002,North West,E08000009,Trafford,E08000009,Trafford,E02001264,Trafford Park East & Sevenways,msoa,2020-10-17,540.4,46
E12000002,North West,E08000009,Trafford,E08000009,Trafford,E02001265,Flixton & Moorside,msoa,2020-10-17,260,21
E12000002,North West,E08000009,Trafford,E08000009,Trafford,E02001266,Lostock & Stretford Meadows,msoa,2020-10-17,187.8,13
E12000002,North West,E08000009,Trafford,E08000009,Trafford,E02001267,Urmston East,msoa,2020-10-17,517.1,38
E12000002,North West,E08000009,Trafford,E08000009,Trafford,E02001268,Urmston West,msoa,2020-10-17,391.4,27
E12000002,North West,E08000009,Trafford,E08000009,Trafford,E02001269,Stretford East,msoa,2020-10-17,273.5,23
E12000002,North West,E08000009,Trafford,E08000009,Trafford,E02001270,Sale North,msoa,2020-10-17,291,25
E12000002,North West,E08000009,Trafford,E08000009,Trafford,E02001271,Ashton upon Mersey North,msoa,2020-10-17,368.8,24
E12000002,North West,E08000009,Trafford,E08000009,Trafford,E02001272,Sale East,msoa,2020-10-17,264.6,22
E12000002,North West,E08000009,Trafford,E08000009,Trafford,E02001273,Sale Central,msoa,2020-10-17,251.4,26
E12000002,North West,E08000009,Trafford,E08000009,Trafford,E02001274,Ashton upon Mersey South,msoa,2020-10-17,295.6,24
E12000002,North West,E08000009,Trafford,E08000009,Trafford,E02001275,Partington,msoa,2020-10-17,246.6,21
E12000002,North West,E08000009,Trafford,E08000009,Trafford,E02001276,Sale Moor,msoa,2020-10-17,289.9,24
E12000002,North West,E08000009,Trafford,E08000009,Trafford,E02001277,Broadheath & Firsway,msoa,2020-10-17,144.5,14
E12000002,North West,E08000009,Trafford,E08000009,Trafford,E02001278,West Timperley,msoa,2020-10-17,205.7,18
E12000002,North West,E08000009,Trafford,E08000009,Trafford,E02001279,Timperley North,msoa,2020-10-17,247.2,21
E12000002,North West,E08000009,Trafford,E08000009,Trafford,E02001280,Timperley East,msoa,2020-10-17,331.6,28
E12000002,North West,E08000009,Trafford,E08000009,Trafford,E02001281,Timperley South,msoa,2020-10-17,221.5,17
E12000002,North West,E08000009,Trafford,E08000009,Trafford,E02001282,Altrincham East,msoa,2020-10-17,224,23
