areaCode,areaName,areaType,date,age,cases,rollingSum,rollingRate
E08000009,Trafford,ltla,2021-03-30,25_29,1,6,47.9
E08000009,Trafford,ltla,2021-03-30,30_34,1,17,118.2
E08000009,Trafford,ltla,2021-03-30,35_39,0,19,110.5
E08000009,Trafford,ltla,2021-03-30,40_44,0,14,81.4
E08000009,Trafford,ltla,2021-03-30,45_49,1,14,81.9
E08000009,Trafford,ltla,2021-03-30,50_54,1,10,59.1
E08000009,Trafford,ltla,2021-03-30,55_59,1,4,24.8
E08000009,Trafford,ltla,2021-03-30,60+,2,13,23.9
E08000009,Trafford,ltla,2021-03-30,60_64,1,6,46.1
E08000009,Trafford,ltla,2021-03-30,65_69,0,0,0
E08000009,Trafford,ltla,2021-03-30,70_74,0,2,18.7
E08000009,Trafford,ltla,2021-03-30,75_79,0,0,0
E08000009,Trafford,ltla,2021-03-30,80_84,0,2,33.3
E08000009,Trafford,ltla,2021-03-30,85_89,0,2,52.9
E08000009,Trafford,ltla,2021-03-30,90+,1,1,41.6
E08000009,Trafford,ltla,2021-03-30,unassigned,0,0,NA
E08000009,Trafford,ltla,2021-03-29,00_04,0,9,64
E08000009,Trafford,ltla,2021-03-29,00_59,21,172,93.9
E08000009,Trafford,ltla,2021-03-29,05_09,5,14,84.6
E08000009,Trafford,ltla,2021-03-29,10_14,5,33,195.1
E08000009,Trafford,ltla,2021-03-29,15_19,0,15,110.1
E08000009,Trafford,ltla,2021-03-29,20_24,2,10,95.1
E08000009,Trafford,ltla,2021-03-29,25_29,0,7,55.9
E08000009,Trafford,ltla,2021-03-29,30_34,1,18,125.2
E08000009,Trafford,ltla,2021-03-29,35_39,0,19,110.5
E08000009,Trafford,ltla,2021-03-29,40_44,3,18,104.6
E08000009,Trafford,ltla,2021-03-29,45_49,3,14,81.9
E08000009,Trafford,ltla,2021-03-29,50_54,2,11,65
E08000009,Trafford,ltla,2021-03-29,55_59,0,4,24.8
E08000009,Trafford,ltla,2021-03-29,60+,1,15,27.5
E08000009,Trafford,ltla,2021-03-29,60_64,1,6,46.1
E08000009,Trafford,ltla,2021-03-29,65_69,0,0,0
E08000009,Trafford,ltla,2021-03-29,70_74,0,2,18.7
E08000009,Trafford,ltla,2021-03-29,75_79,0,3,38.6
E08000009,Trafford,ltla,2021-03-29,80_84,0,2,33.3
E08000009,Trafford,ltla,2021-03-29,85_89,0,2,52.9
E08000009,Trafford,ltla,2021-03-29,90+,0,0,0
E08000009,Trafford,ltla,2021-03-29,unassigned,0,0,NA
E08000009,Trafford,ltla,2021-03-28,00_04,0,10,71.1
E08000009,Trafford,ltla,2021-03-28,00_59,30,169,92.3
E08000009,Trafford,ltla,2021-03-28,05_09,1,9,54.4
E08000009,Trafford,ltla,2021-03-28,10_14,7,32,189.2
E08000009,Trafford,ltla,2021-03-28,15_19,6,17,124.7
E08000009,Trafford,ltla,2021-03-28,20_24,1,9,85.6
E08000009,Trafford,ltla,2021-03-28,25_29,2,10,79.9
E08000009,Trafford,ltla,2021-03-28,30_34,4,18,125.2
E08000009,Trafford,ltla,2021-03-28,35_39,4,19,110.5
E08000009,Trafford,ltla,2021-03-28,40_44,2,18,104.6
E08000009,Trafford,ltla,2021-03-28,45_49,2,11,64.4
E08000009,Trafford,ltla,2021-03-28,50_54,1,12,70.9
E08000009,Trafford,ltla,2021-03-28,55_59,0,4,24.8
E08000009,Trafford,ltla,2021-03-28,60+,3,17,31.2
E08000009,Trafford,ltla,2021-03-28,60_64,2,6,46.1
E08000009,Trafford,ltla,2021-03-28,65_69,0,0,0
E08000009,Trafford,ltla,2021-03-28,70_74,0,3,28.1
E08000009,Trafford,ltla,2021-03-28,75_79,0,3,38.6
E08000009,Trafford,ltla,2021-03-28,80_84,0,2,33.3
E08000009,Trafford,ltla,2021-03-28,85_89,1,3,79.3
E08000009,Trafford,ltla,2021-03-28,90+,0,0,0
E08000009,Trafford,ltla,2021-03-28,unassigned,0,0,NA
E08000009,Trafford,ltla,2021-03-27,00_04,4,14,99.6
E08000009,Trafford,ltla,2021-03-27,00_59,25,162,88.5
E08000009,Trafford,ltla,2021-03-27,05_09,2,9,54.4
E08000009,Trafford,ltla,2021-03-27,10_14,3,29,171.4
E08000009,Trafford,ltla,2021-03-27,15_19,3,11,80.7
E08000009,Trafford,ltla,2021-03-27,20_24,0,9,85.6
E08000009,Trafford,ltla,2021-03-27,25_29,2,9,71.9
E08000009,Trafford,ltla,2021-03-27,30_34,2,17,118.2
E08000009,Trafford,ltla,2021-03-27,35_39,4,19,110.5
E08000009,Trafford,ltla,2021-03-27,40_44,0,19,110.4
E08000009,Trafford,ltla,2021-03-27,45_49,3,10,58.5
E08000009,Trafford,ltla,2021-03-27,50_54,1,11,65
E08000009,Trafford,ltla,2021-03-27,55_59,1,5,31
E08000009,Trafford,ltla,2021-03-27,60+,2,16,29.4
E08000009,Trafford,ltla,2021-03-27,60_64,1,5,38.4
E08000009,Trafford,ltla,2021-03-27,65_69,0,0,0
E08000009,Trafford,ltla,2021-03-27,70_74,0,3,28.1
E08000009,Trafford,ltla,2021-03-27,75_79,0,3,38.6
E08000009,Trafford,ltla,2021-03-27,80_84,1,2,33.3
E08000009,Trafford,ltla,2021-03-27,85_89,0,2,52.9
E08000009,Trafford,ltla,2021-03-27,90+,0,1,41.6
E08000009,Trafford,ltla,2021-03-27,unassigned,0,0,NA
E08000009,Trafford,ltla,2021-03-26,00_04,0,10,71.1
E08000009,Trafford,ltla,2021-03-26,00_59,34,148,80.8
E08000009,Trafford,ltla,2021-03-26,05_09,3,7,42.3
E08000009,Trafford,ltla,2021-03-26,10_14,6,27,159.6
E08000009,Trafford,ltla,2021-03-26,15_19,1,9,66
E08000009,Trafford,ltla,2021-03-26,20_24,5,10,95.1
E08000009,Trafford,ltla,2021-03-26,25_29,1,8,63.9
E08000009,Trafford,ltla,2021-03-26,30_34,5,15,104.3
E08000009,Trafford,ltla,2021-03-26,35_39,3,18,104.7
E08000009,Trafford,ltla,2021-03-26,40_44,5,21,122.1
E08000009,Trafford,ltla,2021-03-26,45_49,4,9,52.7
E08000009,Trafford,ltla,2021-03-26,50_54,1,10,59.1
E08000009,Trafford,ltla,2021-03-26,55_59,0,4,24.8
E08000009,Trafford,ltla,2021-03-26,60+,1,14,25.7
E08000009,Trafford,ltla,2021-03-26,60_64,0,4,30.7
E08000009,Trafford,ltla,2021-03-26,65_69,0,0,0
E08000009,Trafford,ltla,2021-03-26,70_74,0,3,28.1
E08000009,Trafford,ltla,2021-03-26,75_79,0,3,38.6
E08000009,Trafford,ltla,2021-03-26,80_84,1,1,16.7
E08000009,Trafford,ltla,2021-03-26,85_89,0,2,52.9
E08000009,Trafford,ltla,2021-03-26,90+,0,1,41.6
E08000009,Trafford,ltla,2021-03-26,unassigned,0,0,NA
E08000009,Trafford,ltla,2021-03-25,00_04,3,10,71.1
E08000009,Trafford,ltla,2021-03-25,00_59,26,120,65.5
E08000009,Trafford,ltla,2021-03-25,05_09,1,4,24.2
E08000009,Trafford,ltla,2021-03-25,10_14,8,22,130
E08000009,Trafford,ltla,2021-03-25,15_19,4,8,58.7
E08000009,Trafford,ltla,2021-03-25,20_24,2,5,47.6
E08000009,Trafford,ltla,2021-03-25,25_29,0,7,55.9
E08000009,Trafford,ltla,2021-03-25,30_34,1,10,69.5
E08000009,Trafford,ltla,2021-03-25,35_39,5,17,98.9
E08000009,Trafford,ltla,2021-03-25,40_44,0,17,98.8
E08000009,Trafford,ltla,2021-03-25,45_49,0,6,35.1
E08000009,Trafford,ltla,2021-03-25,50_54,1,10,59.1
E08000009,Trafford,ltla,2021-03-25,55_59,1,4,24.8
E08000009,Trafford,ltla,2021-03-25,60+,2,14,25.7
E08000009,Trafford,ltla,2021-03-25,60_64,0,4,30.7
E08000009,Trafford,ltla,2021-03-25,65_69,0,0,0
E08000009,Trafford,ltla,2021-03-25,70_74,1,3,28.1
E08000009,Trafford,ltla,2021-03-25,75_79,0,3,38.6
E08000009,Trafford,ltla,2021-03-25,80_84,0,0,0
E08000009,Trafford,ltla,2021-03-25,85_89,1,3,79.3
E08000009,Trafford,ltla,2021-03-25,90+,0,1,41.6
E08000009,Trafford,ltla,2021-03-25,unassigned,0,0,NA
E08000009,Trafford,ltla,2021-03-24,00_04,1,8,56.9
E08000009,Trafford,ltla,2021-03-24,00_59,20,112,61.2
E08000009,Trafford,ltla,2021-03-24,05_09,1,3,18.1
E08000009,Trafford,ltla,2021-03-24,10_14,2,17,100.5
E08000009,Trafford,ltla,2021-03-24,15_19,1,5,36.7
E08000009,Trafford,ltla,2021-03-24,20_24,0,3,28.5
E08000009,Trafford,ltla,2021-03-24,25_29,0,10,79.9
E08000009,Trafford,ltla,2021-03-24,30_34,3,11,76.5
E08000009,Trafford,ltla,2021-03-24,35_39,3,13,75.6
E08000009,Trafford,ltla,2021-03-24,40_44,4,20,116.2
E08000009,Trafford,ltla,2021-03-24,45_49,1,9,52.7
E08000009,Trafford,ltla,2021-03-24,50_54,3,9,53.2
E08000009,Trafford,ltla,2021-03-24,55_59,1,4,24.8
E08000009,Trafford,ltla,2021-03-24,60+,2,12,22
E08000009,Trafford,ltla,2021-03-24,60_64,1,4,30.7
E08000009,Trafford,ltla,2021-03-24,65_69,0,0,0
E08000009,Trafford,ltla,2021-03-24,70_74,1,2,18.7
E08000009,Trafford,ltla,2021-03-24,75_79,0,3,38.6
E08000009,Trafford,ltla,2021-03-24,80_84,0,0,0
E08000009,Trafford,ltla,2021-03-24,85_89,0,2,52.9
E08000009,Trafford,ltla,2021-03-24,90+,0,1,41.6
E08000009,Trafford,ltla,2021-03-24,unassigned,0,0,NA
E08000009,Trafford,ltla,2021-03-23,00_04,1,7,49.8
E08000009,Trafford,ltla,2021-03-23,00_59,16,107,58.4
E08000009,Trafford,ltla,2021-03-23,05_09,1,5,30.2
E08000009,Trafford,ltla,2021-03-23,10_14,2,19,112.3
E08000009,Trafford,ltla,2021-03-23,15_19,0,6,44
E08000009,Trafford,ltla,2021-03-23,20_24,0,3,28.5
E08000009,Trafford,ltla,2021-03-23,25_29,2,12,95.9
E08000009,Trafford,ltla,2021-03-23,30_34,2,9,62.6
E08000009,Trafford,ltla,2021-03-23,35_39,0,11,64
E08000009,Trafford,ltla,2021-03-23,40_44,4,16,93
E08000009,Trafford,ltla,2021-03-23,45_49,1,9,52.7
E08000009,Trafford,ltla,2021-03-23,50_54,2,7,41.4
E08000009,Trafford,ltla,2021-03-23,55_59,1,3,18.6
E08000009,Trafford,ltla,2021-03-23,60+,4,12,22
E08000009,Trafford,ltla,2021-03-23,60_64,1,4,30.7
E08000009,Trafford,ltla,2021-03-23,65_69,0,0,0
E08000009,Trafford,ltla,2021-03-23,70_74,0,1,9.4
E08000009,Trafford,ltla,2021-03-23,75_79,3,4,51.5
E08000009,Trafford,ltla,2021-03-23,80_84,0,0,0
E08000009,Trafford,ltla,2021-03-23,85_89,0,2,52.9
E08000009,Trafford,ltla,2021-03-23,90+,0,1,41.6
E08000009,Trafford,ltla,2021-03-23,unassigned,0,0,NA
E08000009,Trafford,ltla,2021-03-22,00_04,1,9,64
E08000009,Trafford,ltla,2021-03-22,00_59,18,110,60.1
E08000009,Trafford,ltla,2021-03-22,05_09,0,5,30.2
E08000009,Trafford,ltla,2021-03-22,10_14,4,19,112.3
E08000009,Trafford,ltla,2021-03-22,15_19,2,6,44
E08000009,Trafford,ltla,2021-03-22,20_24,1,4,38
E08000009,Trafford,ltla,2021-03-22,25_29,3,11,87.9
E08000009,Trafford,ltla,2021-03-22,30_34,1,11,76.5
E08000009,Trafford,ltla,2021-03-22,35_39,0,15,87.3
E08000009,Trafford,ltla,2021-03-22,40_44,3,14,81.4
E08000009,Trafford,ltla,2021-03-22,45_49,0,8,46.8
E08000009,Trafford,ltla,2021-03-22,50_54,3,6,35.5
E08000009,Trafford,ltla,2021-03-22,55_59,0,2,12.4
E08000009,Trafford,ltla,2021-03-22,60+,3,9,16.5
E08000009,Trafford,ltla,2021-03-22,60_64,1,3,23.1
E08000009,Trafford,ltla,2021-03-22,65_69,0,1,9.3
E08000009,Trafford,ltla,2021-03-22,70_74,1,1,9.4
E08000009,Trafford,ltla,2021-03-22,75_79,0,1,12.9
E08000009,Trafford,ltla,2021-03-22,80_84,0,0,0
E08000009,Trafford,ltla,2021-03-22,85_89,1,2,52.9
E08000009,Trafford,ltla,2021-03-22,90+,0,1,41.6
E08000009,Trafford,ltla,2021-03-22,unassigned,0,0,NA
E08000009,Trafford,ltla,2021-03-21,00_04,4,8,56.9
E08000009,Trafford,ltla,2021-03-21,00_59,23,103,56.2
E08000009,Trafford,ltla,2021-03-21,05_09,1,5,30.2
E08000009,Trafford,ltla,2021-03-21,10_14,4,17,100.5
E08000009,Trafford,ltla,2021-03-21,15_19,0,5,36.7
E08000009,Trafford,ltla,2021-03-21,20_24,1,4,38
E08000009,Trafford,ltla,2021-03-21,25_29,1,9,71.9
E08000009,Trafford,ltla,2021-03-21,30_34,3,11,76.5
E08000009,Trafford,ltla,2021-03-21,35_39,4,16,93.1
E08000009,Trafford,ltla,2021-03-21,40_44,3,12,69.7
E08000009,Trafford,ltla,2021-03-21,45_49,1,8,46.8
E08000009,Trafford,ltla,2021-03-21,50_54,0,4,23.6
E08000009,Trafford,ltla,2021-03-21,55_59,1,4,24.8
E08000009,Trafford,ltla,2021-03-21,60+,2,6,11
E08000009,Trafford,ltla,2021-03-21,60_64,1,2,15.4
E08000009,Trafford,ltla,2021-03-21,65_69,0,1,9.3
E08000009,Trafford,ltla,2021-03-21,70_74,0,0,0
E08000009,Trafford,ltla,2021-03-21,75_79,0,1,12.9
E08000009,Trafford,ltla,2021-03-21,80_84,0,0,0
E08000009,Trafford,ltla,2021-03-21,85_89,0,1,26.4
E08000009,Trafford,ltla,2021-03-21,90+,1,1,41.6
E08000009,Trafford,ltla,2021-03-21,unassigned,0,0,NA
E08000009,Trafford,ltla,2021-03-20,00_04,0,4,28.4
E08000009,Trafford,ltla,2021-03-20,00_59,11,90,49.1
E08000009,Trafford,ltla,2021-03-20,05_09,0,4,24.2
E08000009,Trafford,ltla,2021-03-20,10_14,1,14,82.8
E08000009,Trafford,ltla,2021-03-20,15_19,1,5,36.7
E08000009,Trafford,ltla,2021-03-20,20_24,1,3,28.5
E08000009,Trafford,ltla,2021-03-20,25_29,1,10,79.9
E08000009,Trafford,ltla,2021-03-20,30_34,0,9,62.6
E08000009,Trafford,ltla,2021-03-20,35_39,3,13,75.6
E08000009,Trafford,ltla,2021-03-20,40_44,2,10,58.1
E08000009,Trafford,ltla,2021-03-20,45_49,2,8,46.8
E08000009,Trafford,ltla,2021-03-20,50_54,0,4,23.6
E08000009,Trafford,ltla,2021-03-20,55_59,0,6,37.2
E08000009,Trafford,ltla,2021-03-20,60+,0,5,9.2
E08000009,Trafford,ltla,2021-03-20,60_64,0,2,15.4
E08000009,Trafford,ltla,2021-03-20,65_69,0,1,9.3
E08000009,Trafford,ltla,2021-03-20,70_74,0,0,0
E08000009,Trafford,ltla,2021-03-20,75_79,0,1,12.9
E08000009,Trafford,ltla,2021-03-20,80_84,0,0,0
E08000009,Trafford,ltla,2021-03-20,85_89,0,1,26.4
E08000009,Trafford,ltla,2021-03-20,90+,0,0,0
E08000009,Trafford,ltla,2021-03-20,unassigned,0,0,NA
E08000009,Trafford,ltla,2021-03-19,00_04,0,6,42.7
E08000009,Trafford,ltla,2021-03-19,00_59,6,93,50.8
E08000009,Trafford,ltla,2021-03-19,05_09,0,6,36.2
E08000009,Trafford,ltla,2021-03-19,10_14,1,14,82.8
E08000009,Trafford,ltla,2021-03-19,15_19,0,4,29.3
E08000009,Trafford,ltla,2021-03-19,20_24,0,2,19
E08000009,Trafford,ltla,2021-03-19,25_29,0,12,95.9
E08000009,Trafford,ltla,2021-03-19,30_34,0,10,69.5
E08000009,Trafford,ltla,2021-03-19,35_39,2,10,58.2
E08000009,Trafford,ltla,2021-03-19,40_44,1,9,52.3
E08000009,Trafford,ltla,2021-03-19,45_49,1,7,41
E08000009,Trafford,ltla,2021-03-19,50_54,1,6,35.5
E08000009,Trafford,ltla,2021-03-19,55_59,0,7,43.3
E08000009,Trafford,ltla,2021-03-19,60+,1,6,11
E08000009,Trafford,ltla,2021-03-19,60_64,0,3,23.1
E08000009,Trafford,ltla,2021-03-19,65_69,0,1,9.3
E08000009,Trafford,ltla,2021-03-19,70_74,0,0,0
E08000009,Trafford,ltla,2021-03-19,75_79,0,1,12.9
E08000009,Trafford,ltla,2021-03-19,80_84,0,0,0
E08000009,Trafford,ltla,2021-03-19,85_89,1,1,26.4
E08000009,Trafford,ltla,2021-03-19,90+,0,0,0
E08000009,Trafford,ltla,2021-03-19,unassigned,0,0,NA
E08000009,Trafford,ltla,2021-03-18,00_04,1,6,42.7
E08000009,Trafford,ltla,2021-03-18,00_59,18,103,56.2
E08000009,Trafford,ltla,2021-03-18,05_09,0,8,48.3
E08000009,Trafford,ltla,2021-03-18,10_14,3,15,88.7
E08000009,Trafford,ltla,2021-03-18,15_19,1,4,29.3
E08000009,Trafford,ltla,2021-03-18,20_24,0,4,38
E08000009,Trafford,ltla,2021-03-18,25_29,3,15,119.8
E08000009,Trafford,ltla,2021-03-18,30_34,2,11,76.5
E08000009,Trafford,ltla,2021-03-18,35_39,1,10,58.2
E08000009,Trafford,ltla,2021-03-18,40_44,3,11,63.9
E08000009,Trafford,ltla,2021-03-18,45_49,3,6,35.1
E08000009,Trafford,ltla,2021-03-18,50_54,0,6,35.5
E08000009,Trafford,ltla,2021-03-18,55_59,1,7,43.3
E08000009,Trafford,ltla,2021-03-18,60+,0,5,9.2
E08000009,Trafford,ltla,2021-03-18,60_64,0,3,23.1
E08000009,Trafford,ltla,2021-03-18,65_69,0,1,9.3
E08000009,Trafford,ltla,2021-03-18,70_74,0,0,0
E08000009,Trafford,ltla,2021-03-18,75_79,0,1,12.9
E08000009,Trafford,ltla,2021-03-18,80_84,0,0,0
E08000009,Trafford,ltla,2021-03-18,85_89,0,0,0
E08000009,Trafford,ltla,2021-03-18,90+,0,0,0
E08000009,Trafford,ltla,2021-03-18,unassigned,0,0,NA
E08000009,Trafford,ltla,2021-03-17,00_04,0,5,35.6
E08000009,Trafford,ltla,2021-03-17,00_59,15,99,54.1
E08000009,Trafford,ltla,2021-03-17,05_09,3,8,48.3
E08000009,Trafford,ltla,2021-03-17,10_14,4,13,76.8
E08000009,Trafford,ltla,2021-03-17,15_19,2,5,36.7
E08000009,Trafford,ltla,2021-03-17,20_24,0,7,66.6
E08000009,Trafford,ltla,2021-03-17,25_29,2,13,103.9
E08000009,Trafford,ltla,2021-03-17,30_34,1,10,69.5
E08000009,Trafford,ltla,2021-03-17,35_39,1,11,64
E08000009,Trafford,ltla,2021-03-17,40_44,0,9,52.3
E08000009,Trafford,ltla,2021-03-17,45_49,1,3,17.6
E08000009,Trafford,ltla,2021-03-17,50_54,1,8,47.3
E08000009,Trafford,ltla,2021-03-17,55_59,0,7,43.3
E08000009,Trafford,ltla,2021-03-17,60+,2,6,11
E08000009,Trafford,ltla,2021-03-17,60_64,1,3,23.1
E08000009,Trafford,ltla,2021-03-17,65_69,0,2,18.5
E08000009,Trafford,ltla,2021-03-17,70_74,0,0,0
E08000009,Trafford,ltla,2021-03-17,75_79,1,1,12.9
E08000009,Trafford,ltla,2021-03-17,80_84,0,0,0
E08000009,Trafford,ltla,2021-03-17,85_89,0,0,0
E08000009,Trafford,ltla,2021-03-17,90+,0,0,0
E08000009,Trafford,ltla,2021-03-17,unassigned,0,0,NA
E08000009,Trafford,ltla,2021-03-16,00_04,3,6,42.7
E08000009,Trafford,ltla,2021-03-16,00_59,19,102,55.7
E08000009,Trafford,ltla,2021-03-16,05_09,1,6,36.2
E08000009,Trafford,ltla,2021-03-16,10_14,2,11,65
E08000009,Trafford,ltla,2021-03-16,15_19,0,3,22
E08000009,Trafford,ltla,2021-03-16,20_24,1,8,76.1
E08000009,Trafford,ltla,2021-03-16,25_29,1,14,111.9
E08000009,Trafford,ltla,2021-03-16,30_34,4,10,69.5
E08000009,Trafford,ltla,2021-03-16,35_39,4,12,69.8
E08000009,Trafford,ltla,2021-03-16,40_44,2,11,63.9
E08000009,Trafford,ltla,2021-03-16,45_49,0,3,17.6
E08000009,Trafford,ltla,2021-03-16,50_54,1,9,53.2
E08000009,Trafford,ltla,2021-03-16,55_59,0,9,55.7
E08000009,Trafford,ltla,2021-03-16,60+,1,5,9.2
E08000009,Trafford,ltla,2021-03-16,60_64,0,2,15.4
E08000009,Trafford,ltla,2021-03-16,65_69,1,2,18.5
E08000009,Trafford,ltla,2021-03-16,70_74,0,0,0
E08000009,Trafford,ltla,2021-03-16,75_79,0,0,0
E08000009,Trafford,ltla,2021-03-16,80_84,0,0,0
E08000009,Trafford,ltla,2021-03-16,85_89,0,1,26.4
E08000009,Trafford,ltla,2021-03-16,90+,0,0,0
E08000009,Trafford,ltla,2021-03-16,unassigned,0,0,NA
E08000009,Trafford,ltla,2021-03-15,00_04,0,3,21.3
E08000009,Trafford,ltla,2021-03-15,00_59,11,101,55.2
E08000009,Trafford,ltla,2021-03-15,05_09,0,5,30.2
E08000009,Trafford,ltla,2021-03-15,10_14,2,13,76.8
E08000009,Trafford,ltla,2021-03-15,15_19,1,3,22
E08000009,Trafford,ltla,2021-03-15,20_24,1,8,76.1
E08000009,Trafford,ltla,2021-03-15,25_29,1,13,103.9
E08000009,Trafford,ltla,2021-03-15,30_34,1,7,48.7
E08000009,Trafford,ltla,2021-03-15,35_39,1,11,64
E08000009,Trafford,ltla,2021-03-15,40_44,1,11,63.9
E08000009,Trafford,ltla,2021-03-15,45_49,0,6,35.1
E08000009,Trafford,ltla,2021-03-15,50_54,1,10,59.1
E08000009,Trafford,ltla,2021-03-15,55_59,2,11,68.1
E08000009,Trafford,ltla,2021-03-15,60+,0,10,18.4
E08000009,Trafford,ltla,2021-03-15,60_64,0,2,15.4
E08000009,Trafford,ltla,2021-03-15,65_69,0,4,37
E08000009,Trafford,ltla,2021-03-15,70_74,0,2,18.7
E08000009,Trafford,ltla,2021-03-15,75_79,0,1,12.9
E08000009,Trafford,ltla,2021-03-15,80_84,0,0,0
E08000009,Trafford,ltla,2021-03-15,85_89,0,1,26.4
E08000009,Trafford,ltla,2021-03-15,90+,0,0,0
E08000009,Trafford,ltla,2021-03-15,unassigned,0,0,NA
E08000009,Trafford,ltla,2021-03-14,00_04,0,3,21.3
E08000009,Trafford,ltla,2021-03-14,00_59,10,114,62.3
E08000009,Trafford,ltla,2021-03-14,05_09,0,7,42.3
E08000009,Trafford,ltla,2021-03-14,10_14,1,11,65
E08000009,Trafford,ltla,2021-03-14,15_19,0,4,29.3
E08000009,Trafford,ltla,2021-03-14,20_24,0,9,85.6
E08000009,Trafford,ltla,2021-03-14,25_29,2,16,127.8
E08000009,Trafford,ltla,2021-03-14,30_34,1,8,55.6
E08000009,Trafford,ltla,2021-03-14,35_39,1,12,69.8
E08000009,Trafford,ltla,2021-03-14,40_44,1,14,81.4
E08000009,Trafford,ltla,2021-03-14,45_49,1,8,46.8
E08000009,Trafford,ltla,2021-03-14,50_54,0,10,59.1
E08000009,Trafford,ltla,2021-03-14,55_59,3,12,74.3
E08000009,Trafford,ltla,2021-03-14,60+,1,14,25.7
E08000009,Trafford,ltla,2021-03-14,60_64,1,3,23.1
E08000009,Trafford,ltla,2021-03-14,65_69,0,6,55.5
E08000009,Trafford,ltla,2021-03-14,70_74,0,2,18.7
E08000009,Trafford,ltla,2021-03-14,75_79,0,1,12.9
E08000009,Trafford,ltla,2021-03-14,80_84,0,0,0
E08000009,Trafford,ltla,2021-03-14,85_89,0,2,52.9
E08000009,Trafford,ltla,2021-03-14,90+,0,0,0
E08000009,Trafford,ltla,2021-03-14,unassigned,0,0,NA
E08000009,Trafford,ltla,2021-03-13,00_04,2,3,21.3
E08000009,Trafford,ltla,2021-03-13,00_59,14,123,67.2
E08000009,Trafford,ltla,2021-03-13,05_09,2,8,48.3
E08000009,Trafford,ltla,2021-03-13,10_14,1,11,65
E08000009,Trafford,ltla,2021-03-13,15_19,0,4,29.3
E08000009,Trafford,ltla,2021-03-13,20_24,0,11,104.6
E08000009,Trafford,ltla,2021-03-13,25_29,3,18,143.8
E08000009,Trafford,ltla,2021-03-13,30_34,1,9,62.6
E08000009,Trafford,ltla,2021-03-13,35_39,0,12,69.8
E08000009,Trafford,ltla,2021-03-13,40_44,1,13,75.6
E08000009,Trafford,ltla,2021-03-13,45_49,1,9,52.7
E08000009,Trafford,ltla,2021-03-13,50_54,2,14,82.8
E08000009,Trafford,ltla,2021-03-13,55_59,1,11,68.1
E08000009,Trafford,ltla,2021-03-13,60+,1,15,27.5
E08000009,Trafford,ltla,2021-03-13,60_64,1,3,23.1
E08000009,Trafford,ltla,2021-03-13,65_69,0,6,55.5
E08000009,Trafford,ltla,2021-03-13,70_74,0,2,18.7
E08000009,Trafford,ltla,2021-03-13,75_79,0,2,25.7
E08000009,Trafford,ltla,2021-03-13,80_84,0,0,0
E08000009,Trafford,ltla,2021-03-13,85_89,0,2,52.9
E08000009,Trafford,ltla,2021-03-13,90+,0,0,0
E08000009,Trafford,ltla,2021-03-13,unassigned,0,0,NA
E08000009,Trafford,ltla,2021-03-12,00_04,0,3,21.3
E08000009,Trafford,ltla,2021-03-12,00_59,16,133,72.6
E08000009,Trafford,ltla,2021-03-12,05_09,2,9,54.4
E08000009,Trafford,ltla,2021-03-12,10_14,2,11,65
E08000009,Trafford,ltla,2021-03-12,15_19,0,4,29.3
E08000009,Trafford,ltla,2021-03-12,20_24,2,13,123.6
E08000009,Trafford,ltla,2021-03-12,25_29,3,16,127.8
E08000009,Trafford,ltla,2021-03-12,30_34,1,9,62.6
E08000009,Trafford,ltla,2021-03-12,35_39,2,16,93.1
E08000009,Trafford,ltla,2021-03-12,40_44,3,15,87.2
E08000009,Trafford,ltla,2021-03-12,45_49,0,9,52.7
E08000009,Trafford,ltla,2021-03-12,50_54,1,17,100.5
E08000009,Trafford,ltla,2021-03-12,55_59,0,11,68.1
E08000009,Trafford,ltla,2021-03-12,60+,0,17,31.2
E08000009,Trafford,ltla,2021-03-12,60_64,0,3,23.1
E08000009,Trafford,ltla,2021-03-12,65_69,0,6,55.5
E08000009,Trafford,ltla,2021-03-12,70_74,0,2,18.7
E08000009,Trafford,ltla,2021-03-12,75_79,0,2,25.7
E08000009,Trafford,ltla,2021-03-12,80_84,0,1,16.7
E08000009,Trafford,ltla,2021-03-12,85_89,0,3,79.3
E08000009,Trafford,ltla,2021-03-12,90+,0,0,0
E08000009,Trafford,ltla,2021-03-12,unassigned,0,0,NA
E08000009,Trafford,ltla,2021-03-11,00_04,0,3,21.3
E08000009,Trafford,ltla,2021-03-11,00_59,14,132,72.1
E08000009,Trafford,ltla,2021-03-11,05_09,0,9,54.4
E08000009,Trafford,ltla,2021-03-11,10_14,1,9,53.2
E08000009,Trafford,ltla,2021-03-11,15_19,2,4,29.3
E08000009,Trafford,ltla,2021-03-11,20_24,3,12,114.1
E08000009,Trafford,ltla,2021-03-11,25_29,1,16,127.8
E08000009,Trafford,ltla,2021-03-11,30_34,1,11,76.5
E08000009,Trafford,ltla,2021-03-11,35_39,2,16,93.1
E08000009,Trafford,ltla,2021-03-11,40_44,1,13,75.6
E08000009,Trafford,ltla,2021-03-11,45_49,0,10,58.5
E08000009,Trafford,ltla,2021-03-11,50_54,2,17,100.5
E08000009,Trafford,ltla,2021-03-11,55_59,1,12,74.3
E08000009,Trafford,ltla,2021-03-11,60+,1,20,36.7
E08000009,Trafford,ltla,2021-03-11,60_64,0,3,23.1
E08000009,Trafford,ltla,2021-03-11,65_69,1,7,64.8
